"Sample.ID"	"scaffold"	"position"	"meth"	"unmeth"	"gene"	"treatment1"	"treatment2"	"per.meth"
"EPI_206"	"PGA_scaffold18__69_contigs__length_27737463"	3675679	0	63	"PGEN_00000981"	"Ambient"	"Low"	0
"EPI_206"	"PGA_scaffold18__69_contigs__length_27737463"	3675686	0	71	"PGEN_00000981"	"Ambient"	"Low"	0
"EPI_206"	"PGA_scaffold18__69_contigs__length_27737463"	4453535	15	25	"PGEN_00000998"	"Ambient"	"Low"	37.5
"EPI_206"	"PGA_scaffold18__69_contigs__length_27737463"	4453541	6	30	"PGEN_00000998"	"Ambient"	"Low"	16.6666666666667
"EPI_206"	"PGA_scaffold18__69_contigs__length_27737463"	6649000	0	34	"PGEN_00001064"	"Ambient"	"Low"	0
"EPI_206"	"PGA_scaffold18__69_contigs__length_27737463"	6649016	0	37	"PGEN_00001064"	"Ambient"	"Low"	0
"EPI_206"	"PGA_scaffold18__69_contigs__length_27737463"	6785721	26	11	"PGEN_00001066"	"Ambient"	"Low"	70.2702702702703
"EPI_206"	"PGA_scaffold18__69_contigs__length_27737463"	6785764	1	49	"PGEN_00001066"	"Ambient"	"Low"	2
"EPI_206"	"PGA_scaffold18__69_contigs__length_27737463"	7664156	0	41	"PGEN_00001089"	"Ambient"	"Low"	0
"EPI_206"	"PGA_scaffold18__69_contigs__length_27737463"	7664175	0	55	"PGEN_00001089"	"Ambient"	"Low"	0
"EPI_206"	"PGA_scaffold18__69_contigs__length_27737463"	7664201	3	65	"PGEN_00001089"	"Ambient"	"Low"	4.41176470588235
"EPI_206"	"PGA_scaffold18__69_contigs__length_27737463"	7664220	0	57	"PGEN_00001089"	"Ambient"	"Low"	0
"EPI_206"	"PGA_scaffold18__69_contigs__length_27737463"	7664265	1	42	"PGEN_00001089"	"Ambient"	"Low"	2.32558139534884
"EPI_206"	"PGA_scaffold18__69_contigs__length_27737463"	9065677	0	11	"PGEN_00001153"	"Ambient"	"Low"	0
"EPI_206"	"PGA_scaffold18__69_contigs__length_27737463"	9065709	0	13	"PGEN_00001153"	"Ambient"	"Low"	0
"EPI_206"	"PGA_scaffold18__69_contigs__length_27737463"	9065731	0	16	"PGEN_00001153"	"Ambient"	"Low"	0
"EPI_206"	"PGA_scaffold18__69_contigs__length_27737463"	9065740	2	12	"PGEN_00001153"	"Ambient"	"Low"	14.2857142857143
"EPI_206"	"PGA_scaffold18__69_contigs__length_27737463"	9065763	0	11	"PGEN_00001153"	"Ambient"	"Low"	0
"EPI_206"	"PGA_scaffold18__69_contigs__length_27737463"	9065785	0	12	"PGEN_00001153"	"Ambient"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10207413	9	17	"PGEN_00000265"	"Low"	"Low"	34.6153846153846
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10207438	28	3	"PGEN_00000265"	"Low"	"Low"	90.3225806451613
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10207441	19	16	"PGEN_00000265"	"Low"	"Low"	54.2857142857143
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10207453	18	26	"PGEN_00000265"	"Low"	"Low"	40.9090909090909
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10207458	10	27	"PGEN_00000265"	"Low"	"Low"	27.027027027027
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10207482	17	35	"PGEN_00000265"	"Low"	"Low"	32.6923076923077
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10208835	24	76	"PGEN_00000265"	"Low"	"Low"	24
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10209483	3	45	"PGEN_00000265"	"Low"	"Low"	6.25
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10209505	56	16	"PGEN_00000265"	"Low"	"Low"	77.7777777777778
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10209545	3	37	"PGEN_00000265"	"Low"	"Low"	7.5
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10210273	29	6	"PGEN_00000265"	"Low"	"Low"	82.8571428571429
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10210313	21	17	"PGEN_00000265"	"Low"	"Low"	55.2631578947368
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10210393	1	34	"PGEN_00000265"	"Low"	"Low"	2.85714285714286
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10210451	1	27	"PGEN_00000265"	"Low"	"Low"	3.57142857142857
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10210463	0	27	"PGEN_00000265"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10210466	0	24	"PGEN_00000265"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10210485	0	37	"PGEN_00000265"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10218622	26	21	"PGEN_00000265"	"Low"	"Low"	55.3191489361702
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10218771	11	18	"PGEN_00000265"	"Low"	"Low"	37.9310344827586
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10218873	26	8	"PGEN_00000265"	"Low"	"Low"	76.4705882352941
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10219326	24	14	"PGEN_00000265"	"Low"	"Low"	63.1578947368421
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10219348	21	12	"PGEN_00000265"	"Low"	"Low"	63.6363636363636
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10219360	38	12	"PGEN_00000265"	"Low"	"Low"	76
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10220188	27	40	"PGEN_00000265"	"Low"	"Low"	40.2985074626866
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10220242	2	26	"PGEN_00000265"	"Low"	"Low"	7.14285714285714
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10220282	8	21	"PGEN_00000265"	"Low"	"Low"	27.5862068965517
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10221680	14	9	"PGEN_00000265"	"Low"	"Low"	60.8695652173913
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10221699	32	6	"PGEN_00000265"	"Low"	"Low"	84.2105263157895
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10221724	34	10	"PGEN_00000265"	"Low"	"Low"	77.2727272727273
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10221741	48	9	"PGEN_00000265"	"Low"	"Low"	84.2105263157895
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10221767	37	29	"PGEN_00000265"	"Low"	"Low"	56.0606060606061
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10222313	21	3	"PGEN_00000265"	"Low"	"Low"	87.5
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10222316	2	24	"PGEN_00000265"	"Low"	"Low"	7.69230769230769
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10222354	45	9	"PGEN_00000265"	"Low"	"Low"	83.3333333333333
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10222357	36	9	"PGEN_00000265"	"Low"	"Low"	80
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10222384	2	48	"PGEN_00000265"	"Low"	"Low"	4
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10222398	8	44	"PGEN_00000265"	"Low"	"Low"	15.3846153846154
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10225628	29	12	"PGEN_00000265"	"Low"	"Low"	70.7317073170732
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10226502	4	18	"PGEN_00000265"	"Low"	"Low"	18.1818181818182
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10226563	6	28	"PGEN_00000265"	"Low"	"Low"	17.6470588235294
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10226583	28	5	"PGEN_00000265"	"Low"	"Low"	84.8484848484848
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10226611	22	23	"PGEN_00000265"	"Low"	"Low"	48.8888888888889
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10226622	42	5	"PGEN_00000265"	"Low"	"Low"	89.3617021276596
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10226628	26	12	"PGEN_00000265"	"Low"	"Low"	68.4210526315789
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10226643	39	3	"PGEN_00000265"	"Low"	"Low"	92.8571428571429
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10226648	41	3	"PGEN_00000265"	"Low"	"Low"	93.1818181818182
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	10226776	42	15	"PGEN_00000265"	"Low"	"Low"	73.6842105263158
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	17777849	2	21	"PGEN_00000451"	"Low"	"Low"	8.69565217391304
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	1885842	2	61	"PGEN_00000039"	"Low"	"Low"	3.17460317460317
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	1912281	54	32	"PGEN_00000039"	"Low"	"Low"	62.7906976744186
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	1912338	73	26	"PGEN_00000039"	"Low"	"Low"	73.7373737373737
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	1912397	45	30	"PGEN_00000039"	"Low"	"Low"	60
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	19937931	36	25	"PGEN_00000498"	"Low"	"Low"	59.0163934426229
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	19938014	1	47	"PGEN_00000498"	"Low"	"Low"	2.08333333333333
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	19938017	24	24	"PGEN_00000498"	"Low"	"Low"	50
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	19938633	45	19	"PGEN_00000498"	"Low"	"Low"	70.3125
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	20167334	66	52	"PGEN_00000505"	"Low"	"Low"	55.9322033898305
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	20594967	1	84	"PGEN_00000515"	"Low"	"Low"	1.17647058823529
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	20594976	0	84	"PGEN_00000515"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	20831956	0	43	"PGEN_00000520"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	20831965	1	31	"PGEN_00000520"	"Low"	"Low"	3.125
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	20868327	1	24	"PGEN_00000521"	"Low"	"Low"	4
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	20868333	0	24	"PGEN_00000521"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	20868337	0	23	"PGEN_00000521"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	22718597	21	44	"PGEN_00000568"	"Low"	"Low"	32.3076923076923
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	23419182	1	66	"PGEN_00000578"	"Low"	"Low"	1.49253731343284
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	23419251	1	115	"PGEN_00000578"	"Low"	"Low"	0.862068965517241
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	2397318	21	8	"PGEN_00000055"	"Low"	"Low"	72.4137931034483
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	2397326	21	8	"PGEN_00000055"	"Low"	"Low"	72.4137931034483
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	2397341	20	9	"PGEN_00000055"	"Low"	"Low"	68.9655172413793
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	2397354	19	9	"PGEN_00000055"	"Low"	"Low"	67.8571428571429
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	2397393	17	12	"PGEN_00000055"	"Low"	"Low"	58.6206896551724
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	24499846	3	12	"PGEN_00000594"	"Low"	"Low"	20
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	24627135	0	40	"PGEN_00000598"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	24628253	1	43	"PGEN_00000598"	"Low"	"Low"	2.27272727272727
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	24628326	0	39	"PGEN_00000598"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	24628590	0	32	"PGEN_00000598"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	24628634	0	27	"PGEN_00000598"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	24628766	1	47	"PGEN_00000598"	"Low"	"Low"	2.08333333333333
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	24994983	31	66	"PGEN_00000616"	"Low"	"Low"	31.9587628865979
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	24995028	1	105	"PGEN_00000616"	"Low"	"Low"	0.943396226415094
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	24995067	13	16	"PGEN_00000616"	"Low"	"Low"	44.8275862068966
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	24995147	5	14	"PGEN_00000616"	"Low"	"Low"	26.3157894736842
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	24995174	0	19	"PGEN_00000616"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	24995415	13	29	"PGEN_00000616"	"Low"	"Low"	30.952380952381
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	24995499	11	23	"PGEN_00000616"	"Low"	"Low"	32.3529411764706
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	24995583	4	15	"PGEN_00000616"	"Low"	"Low"	21.0526315789474
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	24995751	2	26	"PGEN_00000616"	"Low"	"Low"	7.14285714285714
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	25317430	84	15	"PGEN_00000622"	"Low"	"Low"	84.8484848484848
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	25317438	42	72	"PGEN_00000622"	"Low"	"Low"	36.8421052631579
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	25317505	66	71	"PGEN_00000622"	"Low"	"Low"	48.1751824817518
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	25317639	37	21	"PGEN_00000622"	"Low"	"Low"	63.7931034482759
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	25317773	48	44	"PGEN_00000622"	"Low"	"Low"	52.1739130434783
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	26620661	6	21	"PGEN_00000653"	"Low"	"Low"	22.2222222222222
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	26775074	8	10	"PGEN_00000656"	"Low"	"Low"	44.4444444444444
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	26775378	25	44	"PGEN_00000656"	"Low"	"Low"	36.231884057971
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	28330698	8	12	"PGEN_00000682"	"Low"	"Low"	40
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	28331859	13	11	"PGEN_00000682"	"Low"	"Low"	54.1666666666667
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	28332048	10	13	"PGEN_00000682"	"Low"	"Low"	43.4782608695652
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	28332093	12	8	"PGEN_00000682"	"Low"	"Low"	60
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	28332099	10	9	"PGEN_00000682"	"Low"	"Low"	52.6315789473684
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	28332360	14	22	"PGEN_00000682"	"Low"	"Low"	38.8888888888889
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	28332505	17	69	"PGEN_00000682"	"Low"	"Low"	19.7674418604651
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	29820482	0	45	"PGEN_00000712"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	29820547	1	49	"PGEN_00000712"	"Low"	"Low"	2
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	29820612	0	25	"PGEN_00000712"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	30227823	0	27	"PGEN_00000727"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	30227827	0	25	"PGEN_00000727"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	30227991	0	26	"PGEN_00000727"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	30228353	1	43	"PGEN_00000727"	"Low"	"Low"	2.27272727272727
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	30228366	1	33	"PGEN_00000727"	"Low"	"Low"	2.94117647058824
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	30228384	0	27	"PGEN_00000727"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	31551202	11	84	"PGEN_00000766"	"Low"	"Low"	11.5789473684211
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	4064987	0	54	"PGEN_00000099"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	4065086	1	28	"PGEN_00000099"	"Low"	"Low"	3.44827586206897
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	4233891	0	77	"PGEN_00000102"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	4233913	0	101	"PGEN_00000102"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	4233940	1	97	"PGEN_00000102"	"Low"	"Low"	1.02040816326531
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	4767343	10	26	"PGEN_00000113"	"Low"	"Low"	27.7777777777778
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	4820627	0	26	"PGEN_00000114"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	4822878	46	16	"PGEN_00000114"	"Low"	"Low"	74.1935483870968
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	4822883	56	12	"PGEN_00000114"	"Low"	"Low"	82.3529411764706
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	4822891	52	16	"PGEN_00000114"	"Low"	"Low"	76.4705882352941
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	4822925	27	22	"PGEN_00000114"	"Low"	"Low"	55.1020408163265
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	4822946	44	9	"PGEN_00000114"	"Low"	"Low"	83.0188679245283
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	4822959	21	23	"PGEN_00000114"	"Low"	"Low"	47.7272727272727
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	4822980	27	11	"PGEN_00000114"	"Low"	"Low"	71.0526315789474
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	6184638	3	60	"PGEN_00000148"	"Low"	"Low"	4.76190476190476
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	6184655	2	88	"PGEN_00000148"	"Low"	"Low"	2.22222222222222
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	6184675	8	96	"PGEN_00000148"	"Low"	"Low"	7.69230769230769
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	6184695	4	104	"PGEN_00000148"	"Low"	"Low"	3.7037037037037
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	6184715	2	90	"PGEN_00000148"	"Low"	"Low"	2.17391304347826
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	6184735	1	68	"PGEN_00000148"	"Low"	"Low"	1.44927536231884
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	6184755	3	43	"PGEN_00000148"	"Low"	"Low"	6.52173913043478
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	6184775	0	62	"PGEN_00000148"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	8390572	0	50	"PGEN_00000211"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	8390575	0	53	"PGEN_00000211"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	8390608	2	48	"PGEN_00000211"	"Low"	"Low"	4
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	8671040	0	31	"PGEN_00000216"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	8671108	9	29	"PGEN_00000216"	"Low"	"Low"	23.6842105263158
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	9223199	34	0	"PGEN_00000233"	"Low"	"Low"	100
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	9223203	32	2	"PGEN_00000233"	"Low"	"Low"	94.1176470588235
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	9223213	28	6	"PGEN_00000233"	"Low"	"Low"	82.3529411764706
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	9223221	33	1	"PGEN_00000233"	"Low"	"Low"	97.0588235294118
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	9223245	32	1	"PGEN_00000233"	"Low"	"Low"	96.969696969697
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	9223249	31	1	"PGEN_00000233"	"Low"	"Low"	96.875
"EPI_208"	"PGA_scaffold17__51_contigs__length_34923512"	9223268	29	2	"PGEN_00000233"	"Low"	"Low"	93.5483870967742
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11397584	0	71	"PGEN_00001233"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11397595	2	89	"PGEN_00001233"	"Low"	"Low"	2.1978021978022
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11397611	0	127	"PGEN_00001233"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11397621	3	147	"PGEN_00001233"	"Low"	"Low"	2
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11397660	2	156	"PGEN_00001233"	"Low"	"Low"	1.26582278481013
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11397677	0	152	"PGEN_00001233"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11397688	1	150	"PGEN_00001233"	"Low"	"Low"	0.662251655629139
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11398142	0	81	"PGEN_00001233"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11398153	0	81	"PGEN_00001233"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11398404	0	370	"PGEN_00001233"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11398432	2	493	"PGEN_00001233"	"Low"	"Low"	0.404040404040404
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11398497	2	320	"PGEN_00001233"	"Low"	"Low"	0.62111801242236
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11398514	3	276	"PGEN_00001233"	"Low"	"Low"	1.0752688172043
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11398525	3	256	"PGEN_00001233"	"Low"	"Low"	1.15830115830116
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11398541	0	38	"PGEN_00001233"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11398590	2	154	"PGEN_00001233"	"Low"	"Low"	1.28205128205128
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11398607	0	168	"PGEN_00001233"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11398618	0	168	"PGEN_00001233"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11398634	1	162	"PGEN_00001233"	"Low"	"Low"	0.613496932515337
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11398683	1	135	"PGEN_00001233"	"Low"	"Low"	0.735294117647059
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11398700	0	122	"PGEN_00001233"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11398727	0	82	"PGEN_00001233"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11400361	0	38	"PGEN_00001233"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11400364	0	37	"PGEN_00001233"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11400386	0	38	"PGEN_00001233"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11400392	0	38	"PGEN_00001233"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11412242	0	83	"PGEN_00001235"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11412296	0	97	"PGEN_00001235"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	11827805	0	27	"PGEN_00001246"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	13466903	25	14	"PGEN_00001291"	"Low"	"Low"	64.1025641025641
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	13594600	0	38	"PGEN_00001295"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	13594645	0	46	"PGEN_00001295"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	13594825	1	45	"PGEN_00001295"	"Low"	"Low"	2.17391304347826
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	13594858	0	52	"PGEN_00001295"	"Low"	"Low"	0
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	13594870	2	51	"PGEN_00001295"	"Low"	"Low"	3.77358490566038
"EPI_208"	"PGA_scaffold18__69_contigs__length_27737463"	15946304	34	7	"PGEN_00001361"	"Low"	"Low"	82.9268292682927
