"Sample.ID"	"scaffold"	"position"	"meth"	"unmeth"	"gene"	"treatment"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	17303010	25	7	"PGEN_00001398"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	17407220	1	25	"PGEN_00001401"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	17407271	0	116	"PGEN_00001401"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	17407611	0	80	"PGEN_00001401"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	17407633	0	75	"PGEN_00001401"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	17407662	1	76	"PGEN_00001401"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	17407735	0	44	"PGEN_00001401"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	18080478	1	79	"PGEN_00001422"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	18080520	1	112	"PGEN_00001422"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	18080562	1	90	"PGEN_00001422"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	18080688	0	59	"PGEN_00001422"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	18434943	21	24	"PGEN_00001430"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	19775906	2	200	"PGEN_00001470"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	19775960	0	170	"PGEN_00001470"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	19775998	20	110	"PGEN_00001470"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	19898232	1	77	"PGEN_00001480"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	19922096	0	74	"PGEN_00001480"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	19922134	0	52	"PGEN_00001480"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	19922186	2	59	"PGEN_00001480"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	19922225	1	63	"PGEN_00001480"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	20351222	1	36	"PGEN_00001492"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	20351237	0	38	"PGEN_00001492"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	20351269	0	40	"PGEN_00001492"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	2230985	3	40	"PGEN_00000937"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	2231256	0	31	"PGEN_00000937"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	25609641	2	63	"PGEN_00001642"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	25694319	0	46	"PGEN_00001648"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	25694364	0	54	"PGEN_00001648"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	25743871	0	51	"PGEN_00001648"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	25743888	17	33	"PGEN_00001648"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	25743916	1	45	"PGEN_00001648"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	25743933	9	28	"PGEN_00001648"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	25744006	0	50	"PGEN_00001648"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	25744051	0	105	"PGEN_00001648"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	25744068	25	66	"PGEN_00001648"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	25744096	1	104	"PGEN_00001648"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	25744113	26	59	"PGEN_00001648"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	25744141	1	61	"PGEN_00001648"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	25744158	17	24	"PGEN_00001648"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	25754815	0	63	"PGEN_00001648"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	25754905	0	68	"PGEN_00001648"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	25754950	0	60	"PGEN_00001648"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	25755040	0	43	"PGEN_00001648"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	26060091	0	53	"PGEN_00001659"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	26060369	0	55	"PGEN_00001659"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	26060385	0	54	"PGEN_00001659"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	3675515	0	22	"PGEN_00000981"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	3675543	0	23	"PGEN_00000981"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	3675550	0	24	"PGEN_00000981"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	3675618	1	19	"PGEN_00000981"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	3675651	0	37	"PGEN_00000981"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	3675679	0	31	"PGEN_00000981"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	3675686	0	36	"PGEN_00000981"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	4453535	24	36	"PGEN_00000998"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	4453541	1	58	"PGEN_00000998"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	6649000	1	34	"PGEN_00001064"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	6649016	0	39	"PGEN_00001064"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	6785721	36	8	"PGEN_00001066"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	6785764	3	64	"PGEN_00001066"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	7664156	1	32	"PGEN_00001089"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	7664175	0	37	"PGEN_00001089"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	7664201	1	43	"PGEN_00001089"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	7664220	1	32	"PGEN_00001089"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	7664265	0	28	"PGEN_00001089"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	9065677	128	10	"PGEN_00001153"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	9065709	140	56	"PGEN_00001153"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	9065731	199	21	"PGEN_00001153"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	9065740	167	19	"PGEN_00001153"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	9065763	114	46	"PGEN_00001153"	"Day145"
"EPI_181"	"PGA_scaffold18__69_contigs__length_27737463"	9065785	136	17	"PGEN_00001153"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10207413	9	23	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10207438	35	7	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10207441	33	14	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10207453	24	32	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10207458	10	32	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10207482	30	34	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10208835	26	60	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10209483	3	59	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10209505	71	13	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10209545	4	44	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10210273	36	3	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10210313	22	16	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10210393	4	57	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10210451	6	52	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10210463	3	52	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10210466	7	42	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10210485	4	51	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10218622	40	21	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10218771	15	31	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10218873	35	9	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10219326	38	29	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10219348	35	29	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10219360	69	11	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10220188	34	19	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10220242	19	33	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10220282	19	30	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10221680	30	19	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10221699	51	12	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10221724	48	18	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10221741	63	12	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10221767	34	27	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10222313	32	5	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10222316	9	32	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10222354	56	13	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10222357	48	11	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10222384	7	47	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10222398	24	37	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10225628	31	8	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10226502	14	41	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10226563	5	37	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10226583	31	4	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10226611	22	19	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10226622	40	8	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10226628	28	8	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10226643	38	3	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10226648	41	3	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	10226776	51	13	"PGEN_00000265"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	17777849	4	37	"PGEN_00000451"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	1885842	0	151	"PGEN_00000039"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	1912281	43	23	"PGEN_00000039"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	1912338	54	22	"PGEN_00000039"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	1912397	31	30	"PGEN_00000039"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	19937931	20	13	"PGEN_00000498"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	19938014	0	31	"PGEN_00000498"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	19938017	20	10	"PGEN_00000498"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	19938633	33	8	"PGEN_00000498"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	20167334	71	34	"PGEN_00000505"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	20594967	0	123	"PGEN_00000515"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	20594976	1	121	"PGEN_00000515"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	20831956	0	44	"PGEN_00000520"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	20831965	0	32	"PGEN_00000520"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	20868327	0	54	"PGEN_00000521"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	20868333	1	52	"PGEN_00000521"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	20868337	0	52	"PGEN_00000521"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	22718597	22	52	"PGEN_00000568"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	23419182	0	33	"PGEN_00000578"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	23419251	0	56	"PGEN_00000578"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	2397318	31	5	"PGEN_00000055"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	2397326	31	5	"PGEN_00000055"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	2397341	29	7	"PGEN_00000055"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	2397354	34	2	"PGEN_00000055"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	2397393	32	3	"PGEN_00000055"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	24499846	5	25	"PGEN_00000594"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	24627135	0	34	"PGEN_00000598"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	24628253	0	66	"PGEN_00000598"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	24628326	0	63	"PGEN_00000598"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	24628590	0	41	"PGEN_00000598"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	24628634	1	34	"PGEN_00000598"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	24628766	1	58	"PGEN_00000598"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	24994983	53	85	"PGEN_00000616"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	24995028	0	142	"PGEN_00000616"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	24995067	16	30	"PGEN_00000616"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	24995147	10	20	"PGEN_00000616"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	24995174	0	33	"PGEN_00000616"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	24995415	14	56	"PGEN_00000616"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	24995499	13	38	"PGEN_00000616"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	24995583	7	28	"PGEN_00000616"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	24995751	2	27	"PGEN_00000616"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	25317430	78	14	"PGEN_00000622"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	25317438	42	66	"PGEN_00000622"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	25317505	74	82	"PGEN_00000622"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	25317639	46	44	"PGEN_00000622"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	25317773	48	55	"PGEN_00000622"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	26620661	9	26	"PGEN_00000653"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	26775074	15	15	"PGEN_00000656"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	26775378	12	36	"PGEN_00000656"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	28330698	23	18	"PGEN_00000682"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	28331859	48	31	"PGEN_00000682"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	28332048	44	14	"PGEN_00000682"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	28332093	32	9	"PGEN_00000682"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	28332099	29	9	"PGEN_00000682"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	28332360	21	21	"PGEN_00000682"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	28332505	30	89	"PGEN_00000682"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	29820482	0	84	"PGEN_00000712"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	29820547	0	103	"PGEN_00000712"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	29820612	1	38	"PGEN_00000712"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	30227823	0	42	"PGEN_00000727"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	30227827	5	34	"PGEN_00000727"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	30227991	0	25	"PGEN_00000727"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	30228353	0	41	"PGEN_00000727"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	30228366	0	37	"PGEN_00000727"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	30228384	1	32	"PGEN_00000727"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	31551202	5	78	"PGEN_00000766"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	4064987	0	139	"PGEN_00000099"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	4065086	0	42	"PGEN_00000099"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	4233891	0	42	"PGEN_00000102"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	4233913	0	53	"PGEN_00000102"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	4233940	0	57	"PGEN_00000102"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	4767343	13	44	"PGEN_00000113"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	4820627	0	50	"PGEN_00000114"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	4822878	36	34	"PGEN_00000114"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	4822883	40	34	"PGEN_00000114"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	4822891	29	43	"PGEN_00000114"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	4822925	9	34	"PGEN_00000114"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	4822946	26	18	"PGEN_00000114"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	4822959	7	32	"PGEN_00000114"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	4822980	17	15	"PGEN_00000114"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	6184638	4	73	"PGEN_00000148"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	6184655	5	100	"PGEN_00000148"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	6184675	2	118	"PGEN_00000148"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	6184695	2	123	"PGEN_00000148"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	6184715	1	104	"PGEN_00000148"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	6184735	1	81	"PGEN_00000148"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	6184755	2	53	"PGEN_00000148"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	6184775	3	64	"PGEN_00000148"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	8390572	1	66	"PGEN_00000211"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	8390575	3	63	"PGEN_00000211"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	8390608	2	48	"PGEN_00000211"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	8671040	0	41	"PGEN_00000216"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	8671108	20	37	"PGEN_00000216"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	9223199	41	0	"PGEN_00000233"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	9223203	38	3	"PGEN_00000233"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	9223213	35	6	"PGEN_00000233"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	9223221	41	2	"PGEN_00000233"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	9223245	43	0	"PGEN_00000233"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	9223249	39	4	"PGEN_00000233"	"Day145"
"EPI_182"	"PGA_scaffold17__51_contigs__length_34923512"	9223268	45	1	"PGEN_00000233"	"Day145"
"EPI_182"	"PGA_scaffold18__69_contigs__length_27737463"	11397584	2	69	"PGEN_00001233"	"Day145"
"EPI_182"	"PGA_scaffold18__69_contigs__length_27737463"	11397595	1	94	"PGEN_00001233"	"Day145"
"EPI_182"	"PGA_scaffold18__69_contigs__length_27737463"	11397611	2	124	"PGEN_00001233"	"Day145"
"EPI_182"	"PGA_scaffold18__69_contigs__length_27737463"	11397621	1	155	"PGEN_00001233"	"Day145"
"EPI_182"	"PGA_scaffold18__69_contigs__length_27737463"	11397660	1	180	"PGEN_00001233"	"Day145"
"EPI_182"	"PGA_scaffold18__69_contigs__length_27737463"	11397677	0	178	"PGEN_00001233"	"Day145"
"EPI_182"	"PGA_scaffold18__69_contigs__length_27737463"	11397688	1	178	"PGEN_00001233"	"Day145"
"EPI_182"	"PGA_scaffold18__69_contigs__length_27737463"	11398142	0	119	"PGEN_00001233"	"Day145"
"EPI_182"	"PGA_scaffold18__69_contigs__length_27737463"	11398153	0	113	"PGEN_00001233"	"Day145"
"EPI_182"	"PGA_scaffold18__69_contigs__length_27737463"	11398404	3	433	"PGEN_00001233"	"Day145"
"EPI_182"	"PGA_scaffold18__69_contigs__length_27737463"	11398432	2	577	"PGEN_00001233"	"Day145"
"EPI_182"	"PGA_scaffold18__69_contigs__length_27737463"	11398497	1	410	"PGEN_00001233"	"Day145"
