"uniprot.id"	"gene"	"adj.pval.TimePoint"	"start"	"end"	"score"	"Match.ID"	"m_start"	"m_end"	"E.value"	"identity"	"al"	"protein.name.short"	"protein.name.long"	"gene.names"	"organism"	"GO.IDs"
"Q5SSG4"	"PGEN_.00g137060"	0.00153258117117979	19	348	761	"sp|Q5SSG4|GA2L2_MOUSE"	24	336	8.83e-84	47.507	341	"GA2L2_MOUSE"	"GAS2-like protein 2 (Growth arrest-specific protein 2-like 2)"	"Gas2l2"	"Mus musculus (Mouse)"	"GO:0001578; GO:0001965; GO:0005737; GO:0005884; GO:0005886; GO:0007026; GO:0008017; GO:0008093; GO:0031110; GO:0035371; GO:0036064; GO:0045745; GO:0051015; GO:0060296; GO:1904825"
NA	"PGEN_.00g008060"	0.00153258117117979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g097530"	0.00153466861496451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q95M17"	"PGEN_.00g269390"	0.00158649278495409	15	387	619	"sp|Q95M17|CHIA_BOVIN"	31	396	1.07e-74	38.903	383	"CHIA_BOVIN"	"Acidic mammalian chitinase (AMCase) (EC 3.2.1.14) (Chitin-binding protein b04) (CBPb04)"	"CHIA"	"Bos taurus (Bovine)"	"GO:0000272; GO:0002376; GO:0002532; GO:0004568; GO:0005576; GO:0005615; GO:0005737; GO:0006032; GO:0006915; GO:0008061; GO:0090197"
NA	"PGEN_.00g101030"	0.00162016725854809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g249620"	0.00162016725854809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q4FZU8"	"PGEN_.00g163480"	0.00162172674021711	17	323	545	"sp|Q4FZU8|RIPR1_RAT"	346	654	3.13e-55	38.272	324	"RIPR1_RAT"	"Rho family-interacting cell polarization regulator 1"	"Ripor1 Fam65a"	"Rattus norvegicus (Rat)"	"GO:0005623; GO:0005737; GO:0005794; GO:0007266; GO:0009267; GO:0009611; GO:0016020; GO:0030335; GO:0031252; GO:0034067; GO:0035024; GO:0051683; GO:0071889; GO:0090316; GO:1990869; GO:2001107"
NA	"PGEN_.00g200730"	0.00162203749924788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9NRC6"	"PGEN_.00g015880"	0.00163390950967586	1330	3140	2251	"sp|Q9NRC6|SPTN5_HUMAN"	1	1823	0	32.277	1831	"SPTN5_HUMAN"	"Spectrin beta chain, non-erythrocytic 5 (Beta-V spectrin)"	"SPTBN5 BSPECV HUBSPECV HUSPECV"	"Homo sapiens (Human)"	"GO:0000165; GO:0003779; GO:0005737; GO:0005829; GO:0006888; GO:0007030; GO:0007041; GO:0007411; GO:0008091; GO:0016020; GO:0019894; GO:0030036; GO:0030507; GO:0032029; GO:0032391; GO:0034452; GO:0042802; GO:0043621; GO:0045505; GO:0051693; GO:0097381"
"Q58DW2"	"PGEN_.00g186780"	0.00164589866578564	15	334	1116	"sp|Q58DW2|CGL_BOVIN"	7	324	2e-151	63.354	322	"CGL_BOVIN"	"Cystathionine gamma-lyase (EC 4.4.1.1) (Cysteine-protein sulfhydrase) (Gamma-cystathionase)"	"CTH"	"Bos taurus (Bovine)"	"GO:0004123; GO:0005516; GO:0005737; GO:0016846; GO:0018272; GO:0019343; GO:0019344; GO:0019346; GO:0030170; GO:0043066; GO:0043123; GO:0044524; GO:0044540; GO:0051092; GO:0070814; GO:0080146"
NA	"PGEN_.00g134440"	0.00164589866578564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g194670"	0.00170315573423923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g285240"	0.0017262264423962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q86TI4"	"PGEN_.00g333540"	0.00174981932202787	14	322	714	"sp|Q86TI4|WDR86_HUMAN"	24	335	7.4e-85	44.551	312	"WDR86_HUMAN"	"WD repeat-containing protein 86"	"WDR86"	"Homo sapiens (Human)"	""
NA	"PGEN_.00g097470"	0.00176441927331989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g144710"	0.00179728167166732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q4H4B6"	"PGEN_.00g303590"	0.00181946385924623	987	1253	698	"sp|Q4H4B6|SCRIB_DANRE"	956	1216	7.75e-73	52.612	268	"SCRIB_DANRE"	"Protein scribble homolog (Scribble1)"	"scrib llk scrb1"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"GO:0000132; GO:0001736; GO:0001764; GO:0001944; GO:0005623; GO:0005737; GO:0005886; GO:0005911; GO:0005913; GO:0008283; GO:0014021; GO:0014069; GO:0016020; GO:0016323; GO:0016477; GO:0030027; GO:0030054; GO:0033564; GO:0035089; GO:0043065; GO:0043113; GO:0045197; GO:0045202; GO:0045930; GO:0046982; GO:0050918; GO:0060027; GO:0060561; GO:0071679; GO:0090630; GO:0097120; GO:0097475; GO:0098609; GO:0098793; GO:0098887; GO:0098968"
NA	"PGEN_.00g320660"	0.00189325243250099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9BTX7"	"PGEN_.00g189050"	0.00197393286405435	42	274	307	"sp|Q9BTX7|TTPAL_HUMAN"	21	260	4e-31	31.557	244	"TTPAL_HUMAN"	"Alpha-tocopherol transfer protein-like"	"TTPAL C20orf121"	"Homo sapiens (Human)"	"GO:0016020"
"Q8BRK8"	"PGEN_.00g004830"	0.00205514868534432	262	352	255	"sp|Q8BRK8|AAPK2_MOUSE"	8	104	6.39e-25	48.454	97	"AAPK2_MOUSE"	"5'-AMP-activated protein kinase catalytic subunit alpha-2 (AMPK subunit alpha-2) (EC 2.7.11.1) (Acetyl-CoA carboxylase kinase) (ACACA kinase) (EC 2.7.11.27) (Hydroxymethylglutaryl-CoA reductase kinase) (HMGCR kinase) (EC 2.7.11.31)"	"Prkaa2"	"Mus musculus (Mouse)"	"GO:0003682; GO:0004672; GO:0004674; GO:0004679; GO:0004712; GO:0005524; GO:0005623; GO:0005634; GO:0005654; GO:0005737; GO:0005794; GO:0005829; GO:0006468; GO:0006633; GO:0006695; GO:0006914; GO:0008610; GO:0010468; GO:0010494; GO:0010508; GO:0010629; GO:0014823; GO:0014850; GO:0016055; GO:0016241; GO:0016324; GO:0016607; GO:0019216; GO:0030424; GO:0030425; GO:0030674; GO:0031000; GO:0031588; GO:0031669; GO:0032007; GO:0032991; GO:0034599; GO:0035174; GO:0035556; GO:0035690; GO:0042149; GO:0042593; GO:0042752; GO:0043025; GO:0043066; GO:0044877; GO:0045821; GO:0046872; GO:0047322; GO:0048511; GO:0050405; GO:0055089; GO:0062028; GO:0070507; GO:0071277; GO:0071333; GO:0071380; GO:0097009; GO:1903829; GO:1904428; GO:2000758"
NA	"PGEN_.00g221840"	0.00205722878527563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q6QHF9"	"PGEN_.00g243110"	0.0020921048283287	154	562	574	"sp|Q6QHF9|PAOX_HUMAN"	28	409	1.91e-65	34.135	416	"PAOX_HUMAN"	"Peroxisomal N(1)-acetyl-spermine/spermidine oxidase (EC 1.5.3.13) (Polyamine oxidase)"	"PAOX PAO UNQ1923/PRO4398"	"Homo sapiens (Human)"	"GO:0005782; GO:0005829; GO:0006596; GO:0006598; GO:0006625; GO:0009446; GO:0009447; GO:0016491; GO:0046203; GO:0046208; GO:0046592; GO:0052899; GO:0052901; GO:0052902; GO:0052903; GO:0052904; GO:1901307"
"P74148"	"PGEN_.00g207530"	0.00221162233245641	2	154	142	"sp|P74148|Y1388_SYNY3"	11	153	1.43e-10	25.161	155	"Y1388_SYNY3"	"Universal stress protein Sll1388 (USP Sll1388)"	"sll1388"	"Synechocystis sp. (strain PCC 6803 / Kazusa)"	""
"Q60974"	"PGEN_.00g141830"	0.00221162233245641	178	391	520	"sp|Q60974|NCOR1_MOUSE"	220	432	2.32e-51	54.167	216	"NCOR1_MOUSE"	"Nuclear receptor corepressor 1 (N-CoR) (N-CoR1) (Retinoid X receptor-interacting protein 13) (RIP13)"	"Ncor1 Rxrip13"	"Mus musculus (Mouse)"	"GO:0000118; GO:0000122; GO:0000790; GO:0001012; GO:0001102; GO:0002155; GO:0002361; GO:0003677; GO:0003682; GO:0003714; GO:0005634; GO:0005654; GO:0005667; GO:0005737; GO:0005829; GO:0006325; GO:0006357; GO:0008284; GO:0010629; GO:0014067; GO:0017053; GO:0019904; GO:0021794; GO:0030331; GO:0031065; GO:0032922; GO:0035033; GO:0035257; GO:0040014; GO:0042632; GO:0042826; GO:0042974; GO:0042975; GO:0043565; GO:0044212; GO:0045475; GO:0045892; GO:0046329; GO:0046965; GO:0046966; GO:0048471; GO:0051225; GO:0060318; GO:0060766; GO:0072368; GO:0072686; GO:1903799; GO:1904017"
"P51816"	"PGEN_.00g092010"	0.00221523765924034	1072	1306	250	"sp|P51816|AFF2_HUMAN"	842	1027	3.12e-20	29.832	238	"AFF2_HUMAN"	"AF4/FMR2 family member 2 (Fragile X E mental retardation syndrome protein) (Fragile X mental retardation 2 protein) (FMR2P) (Protein FMR-2) (Protein Ox19)"	"AFF2 FMR2 OX19"	"Homo sapiens (Human)"	"GO:0002151; GO:0005634; GO:0006355; GO:0006397; GO:0007420; GO:0007611; GO:0008380; GO:0010468; GO:0010629; GO:0016607; GO:0035063; GO:0043484"
NA	"PGEN_.00g338700"	0.00224477617512002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q09FC8"	"PGEN_.00g125900"	0.00226973278270893	293	484	210	"sp|Q09FC8|ZN415_HUMAN"	547	741	6.1e-16	31.818	198	"ZN415_HUMAN"	"Zinc finger protein 415"	"ZNF415"	"Homo sapiens (Human)"	"GO:0001650; GO:0003677; GO:0005737; GO:0015630; GO:0046872"
NA	"PGEN_.00g348730"	0.00230499527382757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g010450"	0.00238855769020458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q86VH2"	"PGEN_.00g164740"	0.00244196689154328	354	1228	1149	"sp|Q86VH2|KIF27_HUMAN"	252	1124	1.03e-133	33.515	919	"KIF27_HUMAN"	"Kinesin-like protein KIF27"	"KIF27"	"Homo sapiens (Human)"	"GO:0003351; GO:0003777; GO:0005524; GO:0005576; GO:0005737; GO:0005871; GO:0005874; GO:0005929; GO:0007018; GO:0008017; GO:0016887; GO:0021591; GO:0060271"
NA	"PGEN_.00g234820"	0.00244952082285605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P46825"	"PGEN_.00g259270"	0.00245125038389544	21	267	840	"sp|P46825|KLC_DORPE"	1	255	1.82e-108	66.797	256	"KLC_DORPE"	"Kinesin light chain (KLC)"	""	"Doryteuthis pealeii (Longfin inshore squid) (Loligo pealeii)"	"GO:0003777; GO:0005737; GO:0005871; GO:0005874"
"Q6DCC6"	"PGEN_.00g166930"	0.0024556253209146	99	520	936	"sp|Q6DCC6|GTPB6_XENLA"	46	471	4.09e-120	43.091	427	"GTPB6_XENLA"	"Putative GTP-binding protein 6"	"gtpbp6"	"Xenopus laevis (African clawed frog)"	"GO:0005525; GO:0046872"
"Q01320"	"PGEN_.00g333150"	0.00246630604403065	614	1095	1988	"sp|Q01320|TOP2A_MOUSE"	405	887	0	73.085	483	"TOP2A_MOUSE"	"DNA topoisomerase 2-alpha (EC 5.6.2.2) (DNA topoisomerase II, alpha isozyme)"	"Top2a Top-2 Top2"	"Mus musculus (Mouse)"	"GO:0000228; GO:0000287; GO:0000712; GO:0000793; GO:0000819; GO:0002244; GO:0003677; GO:0003682; GO:0003916; GO:0003918; GO:0005080; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005814; GO:0006265; GO:0006266; GO:0006974; GO:0007059; GO:0007143; GO:0008022; GO:0008094; GO:0008144; GO:0008301; GO:0009330; GO:0019035; GO:0019899; GO:0030261; GO:0030263; GO:0032991; GO:0040016; GO:0042752; GO:0042803; GO:0042826; GO:0043065; GO:0043130; GO:0043565; GO:0044774; GO:0045870; GO:0045944; GO:0046982; GO:0048511; GO:0051309; GO:1905463; GO:1990904"
NA	"PGEN_.00g051410"	0.00250146105078869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P70057"	"PGEN_.00g076930"	0.00251721830353335	119	334	813	"sp|P70057|KCNQ1_XENLA"	6	217	6.94e-104	74.537	216	"KCNQ1_XENLA"	"Potassium voltage-gated channel subfamily KQT member 1 (IKs producing slow voltage-gated potassium channel subunit alpha xKvLQT1) (KQT-like 1) (Voltage-gated potassium channel subunit Kv7.1)"	"kcnq1 kvlqt1"	"Xenopus laevis (African clawed frog)"	"GO:0005249; GO:0005251; GO:0005516; GO:0005546; GO:0005737; GO:0005783; GO:0005886; GO:0008076; GO:0015271; GO:0016323; GO:0030659; GO:0034702; GO:0034765; GO:0045121; GO:0048839; GO:0050892; GO:0060453; GO:0070293; GO:0086009"
"O43808"	"PGEN_.00g054290"	0.00254460171848067	1	300	661	"sp|O43808|PM34_HUMAN"	32	295	1.99e-84	51.316	304	"PM34_HUMAN"	"Peroxisomal membrane protein PMP34 (34 kDa peroxisomal membrane protein) (Solute carrier family 25 member 17)"	"SLC25A17 PMP34"	"Homo sapiens (Human)"	"GO:0000295; GO:0001561; GO:0005347; GO:0005777; GO:0005778; GO:0005779; GO:0006635; GO:0015217; GO:0015228; GO:0015230; GO:0015867; GO:0015908; GO:0016020; GO:0044610; GO:0051087; GO:0051724; GO:0080122"
NA	"PGEN_.00g080700"	0.00275723364834035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P97393"	"PGEN_.00g164190"	0.00284181099143335	359	946	640	"sp|P97393|RHG05_MOUSE"	43	631	3.84e-67	29.016	610	"RHG05_MOUSE"	"Rho GTPase-activating protein 5 (Rho-type GTPase-activating protein 5) (p190-B)"	"Arhgap5 Rhogap5"	"Mus musculus (Mouse)"	"GO:0002053; GO:0003924; GO:0005096; GO:0005525; GO:0005783; GO:0005829; GO:0005886; GO:0007165; GO:0008361; GO:0030335; GO:0042169"
"Q8BUG5"	"PGEN_.00g065280"	0.00284181099143335	64	550	672	"sp|Q8BUG5|CAYP2_MOUSE"	162	635	8.33e-79	34.274	496	"CAYP2_MOUSE"	"Calcyphosin-2 (Calcyphosine-2)"	"Caps2"	"Mus musculus (Mouse)"	"GO:0005509"
NA	"PGEN_.00g339540"	0.00284181099143335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g330250"	0.00284181099143335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g074750"	0.00287842942149468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g276480"	0.00287842942149468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g211020"	0.00288872526692802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q6PCR7"	"PGEN_.00g245080"	0.00295459332445252	1	815	2280	"sp|Q6PCR7|EIF3A_DANRE"	1	818	0	62.165	822	"EIF3A_DANRE"	"Eukaryotic translation initiation factor 3 subunit A (eIF3a) (Eukaryotic translation initiation factor 3 subunit 10) (eIF-3-theta)"	"eif3a eif3s10"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"GO:0001732; GO:0002188; GO:0003729; GO:0003743; GO:0005852; GO:0016282; GO:0033290; GO:0043614; GO:0071540; GO:0071541"
NA	"PGEN_.00g067860"	0.00307190798445435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P54288"	"PGEN_.00g330320"	0.00308157629298982	44	446	1299	"sp|P54288|CACB2_RABIT"	35	421	2.21e-172	62.871	404	"CACB2_RABIT"	"Voltage-dependent L-type calcium channel subunit beta-2 (CAB2) (Calcium channel voltage-dependent subunit beta 2)"	"CACNB2 CACNLB2"	"Oryctolagus cuniculus (Rabbit)"	"GO:0007601; GO:0008331; GO:0034765; GO:0051015; GO:0051928; GO:0070509; GO:0086056; GO:0086091; GO:0098684; GO:0098793; GO:0098912; GO:0099635; GO:1990454"
NA	"PGEN_.00g001430"	0.0031338339431054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g241500"	0.00321302110603916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"B9E8C3"	"PGEN_.00g053470"	0.00322476461502366	7	369	475	"sp|B9E8C3|ALR_MACCJ"	18	395	2.36e-54	33.161	386	"ALR_MACCJ"	"Alanine racemase (EC 5.1.1.1)"	"alr MCCL_1734"	"Macrococcus caseolyticus (strain JCSC5402)"	"GO:0008784; GO:0030170; GO:0030632"
"Q9WV18"	"PGEN_.00g264700"	0.0032784779082517	173	644	789	"sp|Q9WV18|GABR1_MOUSE"	31	512	5.09e-89	36.853	483	"GABR1_MOUSE"	"Gamma-aminobutyric acid type B receptor subunit 1 (GABA-B receptor 1) (GABA-B-R1) (GABA-BR1) (GABABR1) (Gb1)"	"Gabbr1"	"Mus musculus (Mouse)"	"GO:0001649; GO:0004965; GO:0005615; GO:0005737; GO:0005789; GO:0005887; GO:0007193; GO:0007194; GO:0007214; GO:0008021; GO:0008134; GO:0008285; GO:0014048; GO:0014049; GO:0014053; GO:0016020; GO:0030054; GO:0030673; GO:0031966; GO:0032811; GO:0033602; GO:0038037; GO:0038039; GO:0042734; GO:0043005; GO:0043025; GO:0043197; GO:0043198; GO:0043231; GO:0045121; GO:0045211; GO:0046982; GO:0050805; GO:0060124; GO:0097060; GO:0098685; GO:0098793; GO:0098978; GO:0098982; GO:0099055; GO:0099056; GO:0099579; GO:0150099; GO:1902710; GO:1990430"
"P49025"	"PGEN_.00g145440"	0.0032856092374904	1335	1861	1080	"sp|P49025|CTRO_MOUSE"	83	604	7.54e-129	40.301	531	"CTRO_MOUSE"	"Citron Rho-interacting kinase (CRIK) (EC 2.7.11.1) (Rho-interacting, serine/threonine-protein kinase 21)"	"Cit Crik"	"Mus musculus (Mouse)"	"GO:0000070; GO:0000086; GO:0000278; GO:0000281; GO:0001726; GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005773; GO:0005829; GO:0005856; GO:0005886; GO:0007030; GO:0007091; GO:0007283; GO:0008064; GO:0015629; GO:0016358; GO:0017124; GO:0018107; GO:0030165; GO:0030496; GO:0030866; GO:0031032; GO:0031985; GO:0032154; GO:0032467; GO:0035556; GO:0043025; GO:0045665; GO:0046872; GO:0048699; GO:0050774; GO:0051402; GO:0097110"
"Q9JII5"	"PGEN_.00g201280"	0.00330592940719674	1	194	518	"sp|Q9JII5|DAZP1_MOUSE"	1	200	2.94e-59	48.5	200	"DAZP1_MOUSE"	"DAZ-associated protein 1 (Deleted in azoospermia-associated protein 1)"	"Dazap1"	"Mus musculus (Mouse)"	"GO:0001893; GO:0003723; GO:0003730; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0007283; GO:0008266; GO:0008283; GO:0030154; GO:0034046; GO:0035613; GO:0048026; GO:1990904"
"P0CC03"	"PGEN_.00g291200"	0.00334490084327571	104	177	185	"sp|P0CC03|ST6B1_MOUSE"	28	101	9.22e-16	44.595	74	"ST6B1_MOUSE"	"Sulfotransferase 6B1 (ST6B1) (Thyroxine sulfotransferase) (EC 2.8.2.n2)"	"Sult6b1"	"Mus musculus (Mouse)"	"GO:0005737; GO:0008146"
"Q3T8J9"	"PGEN_.00g052070"	0.00337016530730651	490	891	376	"sp|Q3T8J9|GON4L_HUMAN"	453	822	3.17e-35	31.28	422	"GON4L_HUMAN"	"GON-4-like protein (GON-4 homolog)"	"GON4L GON4 KIAA1606"	"Homo sapiens (Human)"	"GO:0000981; GO:0003677; GO:0003714; GO:0005634; GO:0005654; GO:0016604; GO:0030183; GO:0045892"
NA	"PGEN_.00g264320"	0.00338438898350725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q8TDB6"	"PGEN_.00g246730"	0.00346642874343869	561	739	475	"sp|Q8TDB6|DTX3L_HUMAN"	2324	2501	2.37e-47	50.82	183	"DTX3L_HUMAN"	"E3 ubiquitin-protein ligase DTX3L (EC 2.3.2.27) (B-lymphoma- and BAL-associated protein) (Protein deltex-3-like) (RING-type E3 ubiquitin transferase DTX3L) (Rhysin-2) (Rhysin2)"	"DTX3L BBAP"	"Homo sapiens (Human)"	"GO:0000209; GO:0002230; GO:0004842; GO:0004857; GO:0005634; GO:0005654; GO:0005737; GO:0005764; GO:0005765; GO:0005829; GO:0006302; GO:0006511; GO:0006974; GO:0007219; GO:0008047; GO:0008333; GO:0010390; GO:0015031; GO:0019899; GO:0031901; GO:0032092; GO:0032991; GO:0033522; GO:0033523; GO:0035563; GO:0042393; GO:0044389; GO:0045087; GO:0045893; GO:0046872; GO:0051444; GO:0051607; GO:0051865; GO:0070936; GO:0097677; GO:1900182; GO:1901666; GO:1902966; GO:2000646; GO:2001034"
"Q9ET80"	"PGEN_.00g187350"	0.00352382758787537	127	430	608	"sp|Q9ET80|JPH1_MOUSE"	38	355	5.35e-68	46.584	322	"JPH1_MOUSE"	"Junctophilin-1 (JP-1) (Junctophilin type 1)"	"Jph1 Jp1"	"Mus musculus (Mouse)"	"GO:0005623; GO:0005654; GO:0005783; GO:0005789; GO:0005886; GO:0007517; GO:0008307; GO:0014701; GO:0015278; GO:0016021; GO:0016529; GO:0030018; GO:0030314"
NA	"PGEN_.00g208160"	0.00352938612175101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O60290"	"PGEN_.00g296310"	0.0035959680924064	624	1095	389	"sp|O60290|ZN862_HUMAN"	4	488	1.87e-38	26.358	497	"ZN862_HUMAN"	"Zinc finger protein 862"	"ZNF862 KIAA0543"	"Homo sapiens (Human)"	"GO:0003676; GO:0005634; GO:0006355; GO:0046872; GO:0046983"
NA	"PGEN_.00g206850"	0.0035959680924064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O42196"	"PGEN_.00g166540"	0.00368678702321941	5	118	430	"sp|O42196|DNJC5_XENLA"	3	116	2.72e-52	68.421	114	"DNJC5_XENLA"	"DnaJ homolog subfamily C member 5 (Cysteine string protein) (CSP) (Xcsp)"	"dnajc5"	"Xenopus laevis (African clawed frog)"	"GO:0016020"
"Q4N4N8"	"PGEN_.00g348620"	0.00383098051488029	35	169	210	"sp|Q4N4N8|TXND_THEPA"	133	256	1.55e-18	37.037	135	"TXND_THEPA"	"Thioredoxin domain-containing protein (Membrane protein 23) (mp23)"	"TP02_0602"	"Theileria parva (East coast fever infection agent)"	"GO:0005623; GO:0005789; GO:0016021; GO:0045454"
"Q8NFP9"	"PGEN_.00g100120"	0.00387351492863178	69	493	1453	"sp|Q8NFP9|NBEA_HUMAN"	24	448	0	60.235	425	"NBEA_HUMAN"	"Neurobeachin (Lysosomal-trafficking regulator 2) (Protein BCL8B)"	"NBEA BCL8B KIAA1544 LYST2"	"Homo sapiens (Human)"	"GO:0005802; GO:0005829; GO:0005886; GO:0008104; GO:0012505; GO:0019901"
NA	"PGEN_.00g221570"	0.00387392693993968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q5ZK63"	"PGEN_.00g192200"	0.00390106428267914	60	126	219	"sp|Q5ZK63|TCP4_CHICK"	78	143	2e-22	62.687	67	"TCP4_CHICK"	"Activated RNA polymerase II transcriptional coactivator p15 (SUB1 homolog)"	"SUB1 RPO2TC1 RCJMB04_12p22"	"Gallus gallus (Chicken)"	"GO:0003677; GO:0003713; GO:0005634; GO:0005667; GO:0060261"
NA	"PGEN_.00g208650"	0.00411221778850341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P45448"	"PGEN_.00g284780"	0.004187364001392	103	559	905	"sp|P45448|NR5A2_MOUSE"	55	546	3.36e-114	42.4	500	"NR5A2_MOUSE"	"Nuclear receptor subfamily 5 group A member 2 (Liver receptor homolog 1) (LRH-1)"	"Nr5a2 Lrh1"	"Mus musculus (Mouse)"	"GO:0000976; GO:0000978; GO:0001228; GO:0003677; GO:0003682; GO:0003690; GO:0003700; GO:0003707; GO:0004879; GO:0005543; GO:0005634; GO:0005737; GO:0005829; GO:0006355; GO:0008206; GO:0008270; GO:0009755; GO:0009888; GO:0030855; GO:0031018; GO:0042127; GO:0042632; GO:0043565; GO:0044212; GO:0045070; GO:0045893; GO:0045944; GO:0061113; GO:0090575; GO:0097720; GO:1990830"
"P04818"	"PGEN_.00g165030"	0.00418959812823823	28	184	654	"sp|P04818|TYSY_HUMAN"	2333	2489	4.64e-75	73.248	157	"TYSY_HUMAN"	"Thymidylate synthase (TS) (TSase) (EC 2.1.1.45)"	"TYMS TS OK/SW-cl.29"	"Homo sapiens (Human)"	"GO:0000083; GO:0000166; GO:0000900; GO:0004799; GO:0005542; GO:0005634; GO:0005730; GO:0005737; GO:0005739; GO:0005743; GO:0005759; GO:0005829; GO:0006231; GO:0006235; GO:0007568; GO:0007623; GO:0015949; GO:0017148; GO:0019088; GO:0019860; GO:0032259; GO:0032570; GO:0033189; GO:0034097; GO:0035999; GO:0042803; GO:0045471; GO:0046078; GO:0046683; GO:0048037; GO:0048589; GO:0051216; GO:0051384; GO:0051593; GO:0060574; GO:0071897; GO:0097421; GO:1990825"
"Q5F471"	"PGEN_.00g064740"	0.00421422823265838	1	749	1639	"sp|Q5F471|PP6R3_CHICK"	1	776	0	47.17	795	"PP6R3_CHICK"	"Serine/threonine-protein phosphatase 6 regulatory subunit 3 (SAPS domain family member 3)"	"PPP6R3 PP6R3 SAPS3 RCJMB04_2j4"	"Gallus gallus (Chicken)"	"GO:0019903; GO:0043666"
"Q9UPT9"	"PGEN_.00g044240"	0.00421422823265838	22	525	1614	"sp|Q9UPT9|UBP22_HUMAN"	5	511	0	61.538	507	"UBP22_HUMAN"	"Ubiquitin carboxyl-terminal hydrolase 22 (EC 3.4.19.12) (Deubiquitinating enzyme 22) (Ubiquitin thioesterase 22) (Ubiquitin-specific-processing protease 22)"	"USP22 KIAA1063 USP3L"	"Homo sapiens (Human)"	"GO:0000124; GO:0003713; GO:0004843; GO:0005654; GO:0006511; GO:0007049; GO:0008270; GO:0009792; GO:0016574; GO:0016578; GO:0016579; GO:0019899; GO:0030374; GO:0043967; GO:0045893; GO:0045931"
"P20000"	"PGEN_.00g199920"	0.00421890399289009	28	520	1904	"sp|P20000|ALDH2_BOVIN"	5	492	0	70.183	493	"ALDH2_BOVIN"	"Aldehyde dehydrogenase, mitochondrial (EC 1.2.1.3) (ALDH class 2) (ALDH-E2) (ALDHI)"	"ALDH2"	"Bos taurus (Bovine)"	"GO:0004029; GO:0005759; GO:0006068; GO:0043878; GO:0051287"
NA	"PGEN_.00g070780"	0.00426926255803528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g177130"	0.00461232425829029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
